created_at,tree_id,block_id,the_geom,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trnk_wire,trnk_light,trnk_other,brnch_ligh,brnch_shoe,brnch_othe,address,zipcode,zip_city,cb_num,borocode,boroname,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp
08/16/2015,149799,216480,POINT (-73.95016947841822 40.73604851569164),3,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,121 PROVOST STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057900,New York,40.73604852,-73.95016948,998059.576372,207442.84435
08/16/2015,149800,216480,POINT (-73.95015617646669 40.735969564208986),2,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,251 EAGLE STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3057900,New York,40.73596956,-73.95015618,998063.27912,207414.081941
08/27/2015,180669,348711,POINT (-73.84252874802996 40.72359401789443),12,0,OnCurb,Alive,Fair,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,108-057 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,16,QN17,Forest Hills,4073900,New York,40.72359402,-73.84252875,1027898.28277,202940.587279
09/02/2015,198031,411912,POINT (-74.1866233320405 40.540904497596344),10,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,Damage,TreesCount Staff,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,393 LAMONT AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI48,Arden Heights,5017009,New York,40.5409045,-74.18662333,932379.479386,136397.887687
08/07/2015,126836,224040,POINT (-73.97643112540463 40.68039482358886),13,0,OnCurb,Alive,Fair,Picea abies,Norway spruce,1or2,Helpful,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,34 ST MARKS AVENUE,11217,Brooklyn,306,3,Brooklyn,39,52,25,BK37,Park Slope-Gowanus,3012902,New York,40.68039482,-73.97643113,990787.118804,187163.478413
08/19/2015,159778,409430,POINT (-74.08420040520699 40.602419131768976),2,0,OnCurb,Alive,Good,Acer platanoides 'Crimson King',crimson king maple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,66 GRASMERE AVENUE,10305,Staten Island,502,5,Staten Island,50,64,24,SI14,Grasmere-Arrochar-Ft. Wadsworth,5005000,New York,40.60241913,-74.08420041,960868.672735,158765.169396
08/20/2015,161867,218160,POINT (-73.94269226678587 40.71499206899886),2,0,OnCurb,Alive,Good,Gymnocladus dioicus,Kentucky coffeetree,1or2,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,378 HUMBOLDT STREET,11211,Brooklyn,301,3,Brooklyn,34,50,18,BK90,East Williamsburg,3047700,New York,40.71499207,-73.94269227,1000136.76119,199772.597552
08/30/2015,190362,107635,POINT (-73.95916487823708 40.77192203771943),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,Volunteer,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,1308 3 AVENUE,10021,New York,108,1,Manhattan,4,73,28,MN40,Upper East Side-Carnegie Hill,1012800,New York,40.77192204,-73.95916488,995560.580713,220511.44026
09/02/2015,198585,341184,POINT (-73.88287863204677 40.75261883868888),3,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,34-045 84 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028100,New York,40.75261884,-73.88287863,1016699.86816,213497.707569
09/11/2015,214813,515110,POINT (-73.84231523182838 40.8970215923964),22,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,4232 MURDOCK AVENUE,10466,Bronx,212,2,Bronx,12,83,36,BX62,Woodlawn-Wakefield,2044800,New York,40.89702159,-73.84231523,1027843.72415,266126.449424
09/02/2015,199033,221310,POINT (-73.96024379184232 40.69253058185961),23,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,TrunkOther,BranchOther",No,No,Yes,No,No,Yes,No,No,Yes,273 WILLOUGHBY AVENUE,11205,Brooklyn,303,3,Brooklyn,33,57,25,BK69,Clinton Hill,3019300,New York,40.69253058,-73.96024379,995274.869014,191586.510906
09/08/2015,209030,415066,POINT (-74.10744503238757 40.56102651209061),3,0,OnCurb,Alive,Fair,Fraxinus,ash,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,249 MILTON AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56102651,-74.10744503,954395.456023,143691.875724
08/25/2015,174216,230838,POINT (-73.96182438194717 40.647532475180114),10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,100 EAST 19 STREET,11226,Brooklyn,314,3,Brooklyn,40,42,21,BK42,Flatbush,3051200,New York,40.64753248,-73.96182438,994843.697305,175192.22939
08/29/2015,186951,226148,POINT (-73.954964641631 40.67291379983239),5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,Helpful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,717 STERLING PLACE,11216,Brooklyn,308,3,Brooklyn,35,57,20,BK61,Crown Heights North,3021900,New York,40.6729138,-73.95496464,996742.514373,184440.258794
08/25/2015,174283,105817,POINT (-73.96813170108452 40.75393997258905),12,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,None,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,316 EAST 49 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75393997,-73.9681317,993079.318616,213958.952053
08/30/2015,189174,223162,POINT (-73.97837427106838 40.670580716153225),4,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,501 3 STREET,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3015500,New York,40.67058072,-73.97837427,990249.046061,183587.7792
08/25/2015,173079,415676,POINT (-74.12267348402426 40.57128962523181),28,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,17 BISHOP STREET,10306,Staten Island,503,5,Staten Island,50,62,24,SI25,Oakwood-Oakwood Beach,5013800,New York,40.57128963,-74.12267348,950169.336194,147436.533261
08/26/2015,177828,101164,POINT (-74.0005007513295 40.722019118208536),4,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,Unsure,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,60 MERCER STREET,10013,New York,102,1,Manhattan,1,66,26,MN24,SoHo-TriBeCa-Civic Center-Little Italy,1004700,New York,40.72201912,-74.00050075,984111.197116,202327.57046
09/01/2015,193504,303976,POINT (-73.9327262338938 40.745017482713074),10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,43-034 32 PLACE,11101,Long Island City,402,4,Queens,26,37,12,QN31,Hunters Point-Sunnyside-West Maspeth,4017900,New York,40.74501748,-73.93272623,1002891.12773,210713.753819
08/30/2015,188692,107625,POINT (-73.95200694346445 40.772884489194986),4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,400 EAST 80 STREET,10075,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77288449,-73.95200694,997543.005226,220863.098678
09/04/2015,201609,338263,POINT (-73.8264132348971 40.58276570786929),2,0,OffsetFromCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,105-002 ROCKAWAY BEACH BOULEVARD,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Chan,4093800,New York,40.58276571,-73.82641323,1032466.88977,151641.465796
09/06/2015,206290,300646,POINT (-73.91935585875092 40.75603727500209),8,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,41-015 34 AVENUE,11103,Astoria,401,4,Queens,26,30,12,QN70,Astoria,4015900,New York,40.75603727,-73.91935586,1006592.27551,214731.745783
09/08/2015,209716,503900,POINT (-73.90544374754653 40.84510056981407),16,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,"Stones,RootOther,TrunkOther",Yes,No,Yes,No,No,Yes,No,No,No,1744 TOPPING AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2022901,New York,40.84510057,-73.90544375,1010411.5661,247184.460077
09/08/2015,209665,503987,POINT (-73.90661425138617 40.84678492266182),4,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1815 MONROE AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2022901,New York,40.84678492,-73.90661425,1010087.06019,247797.785622
09/08/2015,210533,502706,POINT (-73.89963110323036 40.842368233830356),7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1701 BATHGATE AVENUE,10457,Bronx,203,2,Bronx,15,79,33,BX01,Claremont-Bathgate,2016500,New York,40.84236823,-73.8996311,1012020.93264,246190.75734
08/29/2015,187452,343043,POINT (-73.86656314388544 40.74075492137053),16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,Volunteer,None,No,No,No,No,No,No,No,No,No,50-038 96 STREET,11368,Corona,404,4,Queens,21,39,13,QN25,Corona,4044302,New York,40.74075492,-73.86656314,1021226.84926,209181.772303
08/29/2015,187756,107707,POINT (-73.9517019175498 40.77346574181128),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,Damage,Volunteer,BranchOther,No,No,No,No,No,No,No,No,Yes,1550 1 AVENUE,10075,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77346574,-73.95170192,997627.373824,221074.914855
08/30/2015,189173,223162,POINT (-73.97831830753123 40.67064859817672),8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,203 7 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,44,21,BK37,Park Slope-Gowanus,3015500,New York,40.6706486,-73.97831831,990264.564403,183612.514387
08/30/2015,188688,107625,POINT (-73.95146152467889 40.772654791827705),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,3or4,Harmful,Damage,Volunteer,WiresRope,No,No,No,Yes,No,No,No,No,No,406 EAST 80 STREET,10075,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77265479,-73.95146152,997694.12041,220779.495499
08/30/2015,188691,107625,POINT (-73.95191061863393 40.7728439227932),5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Helpful,NoDamage,Volunteer,"RootOther,TrunkOther",No,No,Yes,No,No,Yes,No,No,No,400 EAST 80 STREET,10075,New York,108,1,Manhattan,5,76,28,MN32,Yorkville,1013600,New York,40.77284392,-73.95191062,997569.693165,220848.333616
09/03/2015,199720,107039,POINT (-73.98112444258055 40.781622018124295),4,0,OnCurb,Alive,Good,Malus,crab apple,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2160 BROADWAY,10023,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016300,New York,40.78162202,-73.98112444,989477.422276,224043.396451
09/10/2015,213474,230707,POINT (-73.96954154214536 40.64310232363448),16,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,4 LEWIS PLACE,11218,Brooklyn,314,3,Brooklyn,40,44,21,BK42,Flatbush,3152200,New York,40.64310232,-73.96954154,992702.75408,173577.365166
09/01/2015,193886,227471,POINT (-73.96825330236271 40.609420583747315),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,529 AVENUE P,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3043800,New York,40.60942058,-73.9682533,993064.710377,161306.339183
09/06/2015,206875,300299,POINT (-73.91951530303388 40.75434702840415),17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,34-050 43 STREET,11101,Long Island City,401,4,Queens,26,30,12,QN70,Astoria,4015900,New York,40.75434703,-73.9195153,1006548.66766,214115.893668
08/31/2015,192300,203521,POINT (-74.03291867400888 40.61915371680363),11,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,9206 3 AVENUE,11209,Brooklyn,310,3,Brooklyn,43,46,22,BK31,Bay Ridge,3005800,New York,40.61915372,-74.03291867,975111.214132,164852.493836
09/02/2015,198570,341178,POINT (-73.88333337589287 40.75445132621606),25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,RootOther,No,No,Yes,No,No,No,No,No,No,33-044 84 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4028100,New York,40.75445133,-73.88333338,1016572.98685,214165.173425
09/01/2015,195362,304142,POINT (-73.91571401259176 40.748987346208956),28,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,39-004 GOSMAN AVENUE,11104,Sunnyside,402,4,Queens,26,30,12,QN31,Hunters Point-Sunnyside-West Maspeth,4016900,New York,40.74898735,-73.91571401,1007603.71181,212164.179724
09/05/2015,205113,310096,POINT (-73.83469087549466 40.70199589037881),30,0,OnCurb,Alive,Good,Ulmus americana,American elm,None,None,Damage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,116-002 85 AVENUE,11418,Richmond Hill,409,4,Queens,29,28,10,QN54,Richmond Hill,4013200,New York,40.70199589,-73.83469088,1030085.65143,195075.750646
09/05/2015,205258,218752,POINT (-73.96904519700955 40.683625417050884),4,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,443 CLERMONT AVENUE,11238,Brooklyn,302,3,Brooklyn,35,57,25,BK68,Fort Greene,3017900,New York,40.68362542,-73.9690452,992835.281374,188341.114509
09/01/2015,195630,511266,POINT (-73.83436292970585 40.84343512013061),2,0,OnCurb,Alive,Fair,Cercidiphyllum japonicum,katsura tree,1or2,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,2850 MIDDLETOWN ROAD,10461,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2026400,New York,40.84343512,-73.83436293,1030079.14193,246606.883148
09/01/2015,194592,342285,POINT (-73.8701026486357 40.765653125298606),26,0,OffsetFromCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchOther",Yes,No,No,No,No,No,No,No,Yes,24-035 100 STREET,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4035700,New York,40.76565313,-73.87010265,1020232.56188,218251.510069
08/30/2015,188737,302396,POINT (-73.9156500856227 40.78343849798305),21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,19-001 21 AVENUE,11105,Astoria,401,4,Queens,22,36,13,QN72,Steinway,4010500,New York,40.7834385,-73.91565009,1007609.33811,224715.885264
08/25/2015,175172,339993,POINT (-73.75557926812326 40.59773311851367),17,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,NoDamage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,20-038 PLAINVIEW AVENUE,11691,Far Rockaway,414,4,Queens,31,31,10,QN15,Far Rockaway-Bayswater,4099801,New York,40.59773312,-73.75557927,1052127.05682,157141.395413
09/04/2015,201673,406117,POINT (-74.11290271454217 40.57721472563896),25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,84 BRYANT AVENUE,10306,Staten Island,502,5,Staten Island,50,62,24,SI45,New Dorp-Midland Beach,5012200,New York,40.57721473,-74.11290271,952886.593555,149591.542074
09/04/2015,201778,348006,POINT (-73.8517392392353 40.7132762051121),29,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"Stones,BranchLights",Yes,No,No,No,No,No,Yes,No,No,93-018 70 AVENUE,11375,Forest Hills,406,4,Queens,29,28,15,QN17,Forest Hills,4072900,New York,40.71327621,-73.85173924,1025351.66024,199177.042313
09/01/2015,194017,206858,POINT (-73.97646643741535 40.61370196732964),26,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,2333 62 STREET,11204,Brooklyn,311,3,Brooklyn,44,48,17,BK88,Borough Park,3044600,New York,40.61370197,-73.97646644,990783.852406,162865.439083
09/03/2015,200110,307295,POINT (-73.82428009247926 40.73351522786318),28,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,RootOther,No,No,Yes,No,No,No,No,No,No,144-022 68 AVENUE,11367,Flushing,408,4,Queens,24,27,15,QN37,Kew Gardens Hills,4080900,New York,40.73351523,-73.82428009,1032949.23428,206564.805424
09/09/2015,212901,340810,POINT (-73.89510594951845 40.74993834381973),21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,None,None,Damage,Volunteer,"RootOther,BranchLights",No,No,Yes,No,No,No,Yes,No,No,35-020 LEVERICH STREET,11372,Jackson Heights,403,4,Queens,25,39,13,QN28,Jackson Heights,4029100,New York,40.74993834,-73.89510595,1013313.31555,212516.82436
09/09/2015,211760,107008,POINT (-73.97968240398367 40.784308762470296),11,0,OffsetFromCurb,Alive,Good,Malus,crab apple,1or2,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,2231 BROADWAY,10024,New York,107,1,Manhattan,6,67,29,MN12,Upper West Side,1016700,New York,40.78430876,-73.9796824,989876.555336,225022.358076
09/08/2015,209807,503905,POINT (-73.9057722281652 40.84531721625998),17,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,Damage,TreesCount Staff,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,1745 TOPPING AVENUE,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2022901,New York,40.84531722,-73.90577223,1010320.59811,247263.294565
09/08/2015,210526,502706,POINT (-73.90004219461261 40.84163575028391),8,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,None,Damage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,1701 BATHGATE AVENUE,10457,Bronx,203,2,Bronx,15,79,33,BX01,Claremont-Bathgate,2016500,New York,40.84163575,-73.90004219,1011907.4929,245923.756234
09/09/2015,211326,302082,POINT (-73.92231162686028 40.7746219762686),14,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,24-065 23 STREET,11102,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4009500,New York,40.77462198,-73.92231163,1005767.38182,221502.023581
08/22/2015,165719,226102,POINT (-73.94199662633773 40.67221950825756),5,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,NYC Parks Staff,RootOther,No,No,Yes,No,No,No,No,No,No,224 KINGSTON AVENUE,11213,Brooklyn,308,3,Brooklyn,36,43,25,BK61,Crown Heights North,3034100,New York,40.67221951,-73.94199663,1000339.92417,184189.424322
08/25/2015,174275,105817,POINT (-73.96718811405312 40.75354508903654),10,0,OnCurb,Alive,Poor,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,344 EAST 49 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75354509,-73.96718811,993340.799392,213815.179703
08/25/2015,174277,105817,POINT (-73.96738511568428 40.75362753313832),10,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,3or4,Helpful,NoDamage,Volunteer,None,No,No,No,No,No,No,No,No,No,337 EAST 49 STREET,10022,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009800,New York,40.75362753,-73.96738512,993286.207309,213845.196375
08/30/2015,188983,223365,POINT (-73.9760734402587 40.673411390534284),5,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,None,None,Damage,Volunteer,"Stones,RootOther",Yes,No,Yes,No,No,No,No,No,No,121 7 AVENUE,11215,Brooklyn,306,3,Brooklyn,39,52,21,BK37,Park Slope-Gowanus,3015700,New York,40.67341139,-73.97607344,990887.022147,184619.240391
09/09/2015,211262,302149,POINT (-73.9116134284396 40.775495671053925),2,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,None,No,No,No,No,No,No,No,No,No,22-030 31 STREET,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4011500,New York,40.77549567,-73.91161343,1008730.14427,221823.148595
09/08/2015,209688,503909,POINT (-73.9071249258538 40.84518236499911),3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,None,None,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,233 EAST 174 STREET,10457,Bronx,205,2,Bronx,15,86,33,BX41,Mount Hope,2022901,New York,40.84518236,-73.90712493,1009946.39085,247213.763496
